date,ticker,side,dollars,strategy
2025-05-31,LITE,BUY,4.321966994354398,V08_DEP_CAP_10
2025-05-31,MU,BUY,7.0154261619185405,V08_DEP_CAP_10
2025-05-31,NVDA,BUY,3.507713081063457e-05,V08_DEP_CAP_10
2025-05-31,VRT,BUY,1.7538681618134433e-10,V08_DEP_CAP_10
2025-06-30,MP,SELL,20.190887731599474,V08_DEP_CAP_10
2025-06-30,LEU,SELL,12.626412232150756,V08_DEP_CAP_10
2025-06-30,AAOI,SELL,32.84106452204168,V08_DEP_CAP_10
2025-06-30,NBIS,SELL,18.284947681927406,V08_DEP_CAP_10
2025-06-30,RSP,BUY,42.21250014118576,V08_DEP_CAP_10
2025-06-30,SGOV,BUY,53.770749241468025,V08_DEP_CAP_10
2025-06-30,GLD,BUY,20.118169275206284,V08_DEP_CAP_10
2025-06-30,PLTR,BUY,60.26798851523981,V08_DEP_CAP_10
2025-06-30,QCOM,BUY,27.372419383927365,V08_DEP_CAP_10
2025-06-30,FCX,BUY,16.144716169848422,V08_DEP_CAP_10
2025-06-30,NVDA,BUY,23.940031254827545,V08_DEP_CAP_10
2025-06-30,GEV,BUY,14.052753940223724,V08_DEP_CAP_10
2025-06-30,VRT,BUY,11.380061572207566,V08_DEP_CAP_10
2025-06-30,NET,BUY,3.89280718559894,V08_DEP_CAP_10
2025-06-30,MRVL,BUY,1.6730964391108643,V08_DEP_CAP_10
2025-06-30,MU,BUY,2.281992408156203,V08_DEP_CAP_10
2025-06-30,BE,BUY,1.1409962045405564e-05,V08_DEP_CAP_10
2025-07-31,MP,SELL,80.78649434822535,V08_DEP_CAP_10
2025-07-31,BE,SELL,45.65403180297807,V08_DEP_CAP_10
2025-07-31,RSP,BUY,31.839404911308662,V08_DEP_CAP_10
2025-07-31,SGOV,BUY,37.938659384715464,V08_DEP_CAP_10
2025-07-31,GLD,BUY,15.091414560299825,V08_DEP_CAP_10
2025-07-31,MU,BUY,82.98647853876844,V08_DEP_CAP_10
2025-07-31,AAOI,BUY,32.71344038095967,V08_DEP_CAP_10
2025-07-31,QCOM,BUY,43.53112941981331,V08_DEP_CAP_10
2025-07-31,FCX,BUY,27.857828760109683,V08_DEP_CAP_10
2025-07-31,NBIS,BUY,21.636001956176955,V08_DEP_CAP_10
2025-07-31,MRVL,BUY,15.07153790916351,V08_DEP_CAP_10
2025-07-31,NET,BUY,12.55083048708373,V08_DEP_CAP_10
2025-07-31,NVDA,BUY,0.31246378730816105,V08_DEP_CAP_10
2025-07-31,VRT,BUY,1.5623189426605677e-06,V08_DEP_CAP_10
2025-07-31,PLTR,BUY,7.808864666003501e-12,V08_DEP_CAP_10
2025-08-31,BE,SELL,43.64593935512619,V08_DEP_CAP_10
2025-08-31,NBIS,SELL,21.419619982321848,V08_DEP_CAP_10
2025-08-31,RSP,BUY,17.33567485633671,V08_DEP_CAP_10
2025-08-31,SGOV,BUY,26.164392369689722,V08_DEP_CAP_10
2025-08-31,GLD,BUY,5.117241544784491,V08_DEP_CAP_10
2025-08-31,MU,BUY,3.297145016565196,V08_DEP_CAP_10
2025-08-31,MRVL,BUY,43.90948689511721,V08_DEP_CAP_10
2025-08-31,VRT,BUY,34.33489286255761,V08_DEP_CAP_10
2025-08-31,ORCL,BUY,27.6602586272966,V08_DEP_CAP_10
2025-08-31,LEU,BUY,21.53305444912135,V08_DEP_CAP_10
2025-08-31,NVDA,BUY,31.801849185176025,V08_DEP_CAP_10
2025-08-31,PLTR,BUY,38.92324389472964,V08_DEP_CAP_10
2025-08-31,GEV,BUY,11.55801700786931,V08_DEP_CAP_10
2025-08-31,NET,BUY,5.7790085037368044e-05,V08_DEP_CAP_10
2025-08-31,AAOI,BUY,2.8895641435155994e-10,V08_DEP_CAP_10
2025-09-30,LEU,SELL,46.343864475521485,V08_DEP_CAP_10
2025-09-30,BE,SELL,55.54912181783564,V08_DEP_CAP_10
2025-09-30,MU,SELL,65.00480151589409,V08_DEP_CAP_10
2025-09-30,NBIS,SELL,62.51394183179778,V08_DEP_CAP_10
2025-09-30,RSP,BUY,58.04294006613833,V08_DEP_CAP_10
2025-09-30,SGOV,BUY,68.40385507954102,V08_DEP_CAP_10
2025-09-30,GLD,BUY,12.823273228954278,V08_DEP_CAP_10
2025-09-30,MP,BUY,36.547891444202634,V08_DEP_CAP_10
2025-09-30,FCX,BUY,52.58370408745026,V08_DEP_CAP_10
2025-09-30,PLTR,BUY,25.392963190455703,V08_DEP_CAP_10
2025-09-30,NET,BUY,44.47751468176719,V08_DEP_CAP_10
2025-09-30,VRT,BUY,7.442171879649351,V08_DEP_CAP_10
2025-09-30,NVDA,BUY,36.64652011682128,V08_DEP_CAP_10
2025-09-30,QCOM,BUY,44.60696822643365,V08_DEP_CAP_10
2025-09-30,AAOI,BUY,30.595241780996588,V08_DEP_CAP_10
2025-09-30,GEV,BUY,3.066579246394433,V08_DEP_CAP_10
2025-10-31,BE,SELL,71.47397297290644,V08_DEP_CAP_10
2025-10-31,MU,SELL,72.38704574962605,V08_DEP_CAP_10
2025-10-31,AAOI,SELL,35.60968139820915,V08_DEP_CAP_10
2025-10-31,LITE,SELL,32.10828628911483,V08_DEP_CAP_10
2025-10-31,RSP,BUY,61.36784196311834,V08_DEP_CAP_10
2025-10-31,SGOV,BUY,65.35245184808099,V08_DEP_CAP_10
2025-10-31,GLD,BUY,20.090937189505127,V08_DEP_CAP_10
2025-10-31,MP,BUY,45.01535817322622,V08_DEP_CAP_10
2025-10-31,FCX,BUY,21.363054771886084,V08_DEP_CAP_10
2025-10-31,PLTR,BUY,37.79203868639752,V08_DEP_CAP_10
2025-10-31,ORCL,BUY,44.32893129394702,V08_DEP_CAP_10
2025-10-31,QCOM,BUY,26.312897834032015,V08_DEP_CAP_10
2025-10-31,NET,BUY,0.1396338658763625,V08_DEP_CAP_10
2025-10-31,GEV,BUY,76.08342738320357,V08_DEP_CAP_10
2025-10-31,NVDA,BUY,5.293374563903988,V08_DEP_CAP_10
2025-10-31,NBIS,BUY,2.6466872824926213e-05,V08_DEP_CAP_10
2025-11-30,LITE,SELL,139.65630930502013,V08_DEP_CAP_10
2025-11-30,ORCL,BUY,47.037015819418826,V08_DEP_CAP_10
2025-11-30,BE,BUY,34.2834466405487,V08_DEP_CAP_10
2025-11-30,NET,BUY,42.28870385878457,V08_DEP_CAP_10
2025-11-30,PLTR,BUY,76.88337491923585,V08_DEP_CAP_10
2025-11-30,NVDA,BUY,54.55830477605127,V08_DEP_CAP_10
2025-11-30,QCOM,BUY,17.41034276553296,V08_DEP_CAP_10
2025-11-30,AAOI,BUY,50.52695719189515,V08_DEP_CAP_10
2025-11-30,NBIS,BUY,17.596176823428415,V08_DEP_CAP_10
2025-11-30,LEU,BUY,8.798088411765548e-05,V08_DEP_CAP_10
2025-11-30,MRVL,BUY,4.3990411313643563e-10,V08_DEP_CAP_10
2025-12-31,FCX,SELL,36.880939778603135,V08_DEP_CAP_10
2025-12-31,MU,SELL,122.27949147393656,V08_DEP_CAP_10
2025-12-31,AAOI,SELL,50.08884079119281,V08_DEP_CAP_10
2025-12-31,RSP,BUY,10.583076524139813,V08_DEP_CAP_10
2025-12-31,SGOV,BUY,19.461645697611402,V08_DEP_CAP_10
2025-12-31,MP,BUY,55.372339805700875,V08_DEP_CAP_10
2025-12-31,BE,BUY,59.77850260522456,V08_DEP_CAP_10
2025-12-31,ORCL,BUY,22.943286470479165,V08_DEP_CAP_10
2025-12-31,VRT,BUY,31.279591070885857,V08_DEP_CAP_10
2025-12-31,PLTR,BUY,8.332116220997136,V08_DEP_CAP_10
2025-12-31,NET,BUY,18.692622662319167,V08_DEP_CAP_10
2025-12-31,QCOM,BUY,15.618896765574164,V08_DEP_CAP_10
2025-12-31,NBIS,BUY,77.2964010863804,V08_DEP_CAP_10
2025-12-31,LEU,BUY,85.81893529599083,V08_DEP_CAP_10
2025-12-31,MRVL,BUY,0.19127231385957089,V08_DEP_CAP_10
2025-12-31,NVDA,BUY,9.5636157482204e-07,V08_DEP_CAP_10
2026-01-31,BE,SELL,143.16370274777768,V08_DEP_CAP_10
2026-01-31,MU,SELL,187.3348393066268,V08_DEP_CAP_10
2026-01-31,AAOI,SELL,29.089227787273444,V08_DEP_CAP_10
2026-01-31,RSP,BUY,36.7300020507472,V08_DEP_CAP_10
2026-01-31,SGOV,BUY,56.22043601449349,V08_DEP_CAP_10
2026-01-31,ORCL,BUY,64.90335665370574,V08_DEP_CAP_10
2026-01-31,PLTR,BUY,172.10668466071638,V08_DEP_CAP_10
2026-01-31,NET,BUY,52.592846824346566,V08_DEP_CAP_10
2026-01-31,LITE,BUY,0.0798115208060608,V08_DEP_CAP_10
2026-01-31,NVDA,BUY,40.91699152172151,V08_DEP_CAP_10
2026-01-31,MRVL,BUY,70.46247646224077,V08_DEP_CAP_10
2026-01-31,QCOM,BUY,58.204242621139045,V08_DEP_CAP_10
2026-01-31,NBIS,BUY,0.00029102121311552764,V08_DEP_CAP_10
2026-02-28,VRT,SELL,75.44263244079633,V08_DEP_CAP_10
2026-02-28,GEV,SELL,40.11438130818789,V08_DEP_CAP_10
2026-02-28,AAOI,SELL,215.20984962794802,V08_DEP_CAP_10
2026-02-28,LITE,SELL,177.85016837699663,V08_DEP_CAP_10
2026-02-28,RSP,BUY,33.433843183819874,V08_DEP_CAP_10
2026-02-28,SGOV,BUY,54.69048748295984,V08_DEP_CAP_10
2026-02-28,MP,BUY,19.377239024103574,V08_DEP_CAP_10
2026-02-28,ORCL,BUY,59.03580360469829,V08_DEP_CAP_10
2026-02-28,BE,BUY,21.07007943478976,V08_DEP_CAP_10
2026-02-28,MU,BUY,73.981872275407,V08_DEP_CAP_10
2026-02-28,PLTR,BUY,111.45062373450594,V08_DEP_CAP_10
2026-02-28,NVDA,BUY,71.41557237998677,V08_DEP_CAP_10
2026-02-28,NET,BUY,36.15004066600724,V08_DEP_CAP_10
2026-02-28,QCOM,BUY,90.47806819547691,V08_DEP_CAP_10
2026-02-28,LEU,BUY,96.24744789643051,V08_DEP_CAP_10
2026-02-28,NBIS,BUY,34.02057552527788,V08_DEP_CAP_10
2026-02-28,MRVL,BUY,0.00017010287761820564,V08_DEP_CAP_10
2026-03-31,MRVL,SELL,38.10455387892091,V08_DEP_CAP_10
2026-03-31,NBIS,SELL,36.49401188694367,V08_DEP_CAP_10
2026-03-31,NET,SELL,57.44915531099008,V08_DEP_CAP_10
2026-03-31,RSP,BUY,29.926501805231226,V08_DEP_CAP_10
2026-03-31,GLD,BUY,23.456946930879838,V08_DEP_CAP_10
2026-03-31,MP,BUY,52.37086425660871,V08_DEP_CAP_10
2026-03-31,GEV,BUY,0.10982843611679982,V08_DEP_CAP_10
2026-03-31,BE,BUY,37.69129384694432,V08_DEP_CAP_10
2026-03-31,LEU,BUY,41.65074906080821,V08_DEP_CAP_10
2026-03-31,MU,BUY,128.90605691585415,V08_DEP_CAP_10
2026-03-31,FCX,BUY,17.851500559050265,V08_DEP_CAP_10
2026-03-31,VRT,BUY,8.925750277910538e-05,V08_DEP_CAP_10
2026-03-31,QCOM,BUY,4.4629189233091893e-10,V08_DEP_CAP_10
2026-04-30,BE,SELL,231.15458548428404,V08_DEP_CAP_10
2026-04-30,MU,SELL,168.3145485308263,V08_DEP_CAP_10
2026-04-30,AAOI,SELL,190.4440832451201,V08_DEP_CAP_10
2026-04-30,MRVL,SELL,108.37443678355623,V08_DEP_CAP_10
2026-04-30,RSP,BUY,117.279559451321,V08_DEP_CAP_10
2026-04-30,SGOV,BUY,165.05094163258173,V08_DEP_CAP_10
2026-04-30,GLD,BUY,66.41472018687827,V08_DEP_CAP_10
2026-04-30,FCX,BUY,92.55294775322199,V08_DEP_CAP_10
2026-04-30,GEV,BUY,15.52884778571837,V08_DEP_CAP_10
2026-04-30,LEU,BUY,23.083861779470112,V08_DEP_CAP_10
2026-04-30,ORCL,BUY,52.60085871245832,V08_DEP_CAP_10
2026-04-30,PLTR,BUY,200.57683027594965,V08_DEP_CAP_10
2026-04-30,LITE,BUY,2.200182233312944,V08_DEP_CAP_10
2026-04-30,NET,BUY,87.45568590265935,V08_DEP_CAP_10
2026-04-30,NVDA,BUY,54.16056298670978,V08_DEP_CAP_10
2026-04-30,VRT,BUY,0.00027080281493852,V08_DEP_CAP_10
2026-04-30,QCOM,BUY,1.354010237264447e-09,V08_DEP_CAP_10
2026-05-31,QCOM,SELL,94.69868918111729,V08_DEP_CAP_10
2026-05-31,MU,SELL,624.2175749957019,V08_DEP_CAP_10
2026-05-31,ORCL,SELL,73.92388636154902,V08_DEP_CAP_10
2026-05-31,NBIS,SELL,194.67601242080383,V08_DEP_CAP_10
2026-05-31,RSP,BUY,113.62734349849529,V08_DEP_CAP_10
2026-05-31,SGOV,BUY,147.26508746609,V08_DEP_CAP_10
2026-05-31,GLD,BUY,60.32870509140099,V08_DEP_CAP_10
2026-05-31,GEV,BUY,115.87664350028956,V08_DEP_CAP_10
2026-05-31,LEU,BUY,126.69197932328547,V08_DEP_CAP_10
2026-05-31,MP,BUY,62.633240274703496,V08_DEP_CAP_10
2026-05-31,BE,BUY,73.73130316105295,V08_DEP_CAP_10
2026-05-31,AAOI,BUY,89.50916271814043,V08_DEP_CAP_10
2026-05-31,FCX,BUY,24.40331381013152,V08_DEP_CAP_10
2026-05-31,LITE,BUY,95.65570339232619,V08_DEP_CAP_10
2026-05-31,VRT,BUY,92.18822365271569,V08_DEP_CAP_10
2026-05-31,PLTR,BUY,71.03207415070119,V08_DEP_CAP_10
2026-05-31,NVDA,BUY,95.40848921914085,V08_DEP_CAP_10
2026-05-31,NET,BUY,0.0004770424461071343,V08_DEP_CAP_10
2026-06-30,GEV,SELL,94.43838689254693,V08_DEP_CAP_10
2026-06-30,MU,SELL,204.53715825919062,V08_DEP_CAP_10
2026-06-30,MRVL,SELL,224.0177558098605,V08_DEP_CAP_10
2026-06-30,NBIS,SELL,86.02955158707294,V08_DEP_CAP_10
2026-06-30,SGOV,BUY,1.5651063628447446,V08_DEP_CAP_10
2026-06-30,GLD,BUY,40.51840839165084,V08_DEP_CAP_10
2026-06-30,LEU,BUY,38.31042727065949,V08_DEP_CAP_10
2026-06-30,FCX,BUY,21.512669180740033,V08_DEP_CAP_10
2026-06-30,AAOI,BUY,31.38316593166826,V08_DEP_CAP_10
2026-06-30,PLTR,BUY,288.13584554482975,V08_DEP_CAP_10
2026-06-30,QCOM,BUY,180.04928196342877,V08_DEP_CAP_10
2026-06-30,ORCL,BUY,160.59181003651258,V08_DEP_CAP_10
2026-06-30,NET,BUY,4.185806067472129,V08_DEP_CAP_10
2026-06-30,LITE,BUY,0.5125287814838657,V08_DEP_CAP_10
2026-06-30,NVDA,BUY,41.43455339061906,V08_DEP_CAP_10
2026-06-30,MP,BUY,0.00020717276694881548,V08_DEP_CAP_10
2026-07-31,RSP,SELL,103.2602703551139,V08_DEP_CAP_10
2026-07-31,SGOV,SELL,95.35958339742558,V08_DEP_CAP_10
2026-07-31,GLD,SELL,37.49082120790348,V08_DEP_CAP_10
2026-07-31,FCX,SELL,46.16410507625693,V08_DEP_CAP_10
2026-07-31,LEU,SELL,71.42743128360519,V08_DEP_CAP_10
2026-07-31,NVDA,SELL,70.22815210463034,V08_DEP_CAP_10
2026-07-31,NET,SELL,109.28788668697786,V08_DEP_CAP_10
2026-07-31,PLTR,SELL,176.42634489216266,V08_DEP_CAP_10
2026-07-31,GEV,BUY,24.31438483884017,V08_DEP_CAP_10
2026-07-31,NBIS,BUY,93.9471461254928,V08_DEP_CAP_10
2026-07-31,MU,BUY,204.6071470584361,V08_DEP_CAP_10
2026-07-31,AAOI,BUY,117.94874779266104,V08_DEP_CAP_10
2026-07-31,BE,BUY,80.6725222328202,V08_DEP_CAP_10
2026-07-31,VRT,BUY,61.17785693141769,V08_DEP_CAP_10
2026-07-31,QCOM,BUY,66.57307031743687,V08_DEP_CAP_10
2026-07-31,MRVL,BUY,121.0204834109245,V08_DEP_CAP_10
2026-07-31,LITE,BUY,29.251142152032457,V08_DEP_CAP_10
2026-07-31,ORCL,BUY,3.3496128553930475,V08_DEP_CAP_10
2026-07-31,MP,BUY,117.97766476363924,V08_DEP_CAP_10
2026-08-31,MP,SELL,64.97271752136606,V08_DEP_CAP_10
2026-08-31,LITE,SELL,47.953673210794534,V08_DEP_CAP_10
2026-08-31,PLTR,SELL,351.434876989573,V08_DEP_CAP_10
2026-08-31,RSP,BUY,100.06983277392021,V08_DEP_CAP_10
2026-08-31,SGOV,BUY,128.37848332319618,V08_DEP_CAP_10
2026-08-31,GLD,BUY,19.204722212909473,V08_DEP_CAP_10
2026-08-31,GEV,BUY,104.14312816017747,V08_DEP_CAP_10
2026-08-31,LEU,BUY,79.13362664262752,V08_DEP_CAP_10
2026-08-31,NBIS,BUY,32.48622763457547,V08_DEP_CAP_10
2026-08-31,BE,BUY,65.50988130102053,V08_DEP_CAP_10
2026-08-31,VRT,BUY,37.58805279964781,V08_DEP_CAP_10
2026-08-31,ORCL,BUY,6.1422043850066075,V08_DEP_CAP_10
2026-08-31,AAOI,BUY,8.830120257101044,V08_DEP_CAP_10
2026-08-31,NVDA,BUY,38.72556265107653,V08_DEP_CAP_10
2026-08-31,QCOM,BUY,5.144725745903884,V08_DEP_CAP_10
2026-08-31,NET,BUY,22.43428540069374,V08_DEP_CAP_10
2026-08-31,MRVL,BUY,0.0001121714270055918,V08_DEP_CAP_10
2026-09-30,BE,SELL,144.3469476009863,V08_DEP_CAP_10
2026-09-30,RSP,BUY,29.51407553558886,V08_DEP_CAP_10
2026-09-30,SGOV,BUY,2.019416427625515,V08_DEP_CAP_10
2026-09-30,GLD,BUY,15.584287915072593,V08_DEP_CAP_10
2026-09-30,LEU,BUY,91.25556180368511,V08_DEP_CAP_10
2026-09-30,AAOI,BUY,49.915758336897795,V08_DEP_CAP_10
2026-09-30,MU,BUY,42.02662002806551,V08_DEP_CAP_10
2026-09-30,FCX,BUY,25.258572672799517,V08_DEP_CAP_10
2026-09-30,ORCL,BUY,20.70488215413735,V08_DEP_CAP_10
2026-09-30,VRT,BUY,37.01882513312415,V08_DEP_CAP_10
2026-09-30,PLTR,BUY,30.537448324013354,V08_DEP_CAP_10
2026-09-30,NVDA,BUY,0.00015268724160932834,V08_DEP_CAP_10
2026-09-30,MP,BUY,7.634213261553668e-10,V08_DEP_CAP_10
2024-11-30,BE,SELL,24.325807453933997,V10_4_DEP_CAP_10
2024-11-30,AAOI,SELL,19.980209314824748,V10_4_DEP_CAP_10
2024-11-30,RSP,BUY,19.625997627404963,V10_4_DEP_CAP_10
2024-11-30,SGOV,BUY,24.84094642245048,V10_4_DEP_CAP_10
2024-11-30,GLD,BUY,9.842415394684469,V10_4_DEP_CAP_10
2024-11-30,LEU,BUY,14.75739411136663,V10_4_DEP_CAP_10
2024-11-30,QCOM,BUY,19.25717546019565,V10_4_DEP_CAP_10
